id,parent_circuit_id,chain_name,original_circuit,original_category,original_circuit_path,opt_1,opt_2,opt_3,qasm_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,opt_chain
10387,2607,chain_qiskit_ai__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,qiskit_standard,qiskit_standard,,15,116,231,576,0,300,303,1101,qft_N015__qiskit_standard__qiskit_standard__qiskit_standard
10388,2607,chain_qiskit_ai__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,tket,tket,,15,116,231,576,0,193,165,712,qft_N015__qiskit_standard__tket__tket
10389,2607,chain_qiskit_ai__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,265,224,987,qft_N015__qiskit_standard__wisq_bqskit__wisq_bqskit
10390,2607,chain_qiskit_ai__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_rules,wisq_rules,,15,116,231,576,0,219,270,765,qft_N015__qiskit_standard__wisq_rules__wisq_rules
10391,2606,chain_qiskit_standard__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,qiskit_standard,qiskit_standard,,15,116,231,576,0,298,526,1146,qft_N015__qiskit_standard__qiskit_standard__qiskit_standard
10392,2606,chain_qiskit_standard__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,tket,tket,,15,116,231,576,0,185,210,903,qft_N015__qiskit_standard__tket__tket
10393,2606,chain_qiskit_standard__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,409,422,1146,qft_N015__qiskit_standard__wisq_bqskit__wisq_bqskit
10394,2606,chain_qiskit_standard__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_rules,wisq_rules,,15,116,231,576,0,354,399,964,qft_N015__qiskit_standard__wisq_rules__wisq_rules
10395,2605,chain_tket__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,qiskit_ai,qiskit_ai,,15,116,231,576,0,238,315,1008,qft_N015__qiskit_standard__qiskit_ai__qiskit_ai
10396,2605,chain_tket__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,qiskit_standard,qiskit_standard,,15,116,231,576,0,304,415,1193,qft_N015__qiskit_standard__qiskit_standard__qiskit_standard
10397,2605,chain_tket__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,tket,tket,,15,116,231,576,0,182,210,850,qft_N015__qiskit_standard__tket__tket
10398,2605,chain_tket__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,290,201,996,qft_N015__qiskit_standard__wisq_bqskit__wisq_bqskit
10399,2605,chain_tket__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_rules,wisq_rules,,15,116,231,576,0,220,203,811,qft_N015__qiskit_standard__wisq_rules__wisq_rules
10400,2608,chain_wisq_bqskit__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,qiskit_ai,qiskit_ai,,15,116,231,576,0,487,552,1238,qft_N015__qiskit_standard__qiskit_ai__qiskit_ai
10401,2608,chain_wisq_bqskit__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,qiskit_standard,qiskit_standard,,15,116,231,576,0,711,734,1698,qft_N015__qiskit_standard__qiskit_standard__qiskit_standard
10402,2608,chain_wisq_bqskit__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,tket,tket,,15,116,231,576,0,276,240,935,qft_N015__qiskit_standard__tket__tket
10403,2608,chain_wisq_bqskit__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,489,397,1331,qft_N015__qiskit_standard__wisq_bqskit__wisq_bqskit
10404,2608,chain_wisq_bqskit__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_rules,wisq_rules,,15,116,231,576,0,402,401,1084,qft_N015__qiskit_standard__wisq_rules__wisq_rules
10405,2609,chain_wisq_rules__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,qiskit_ai,qiskit_ai,,15,116,231,576,0,466,558,1116,qft_N015__qiskit_standard__qiskit_ai__qiskit_ai
10406,2609,chain_wisq_rules__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,qiskit_standard,qiskit_standard,,15,116,231,576,0,723,746,1667,qft_N015__qiskit_standard__qiskit_standard__qiskit_standard
10407,2609,chain_wisq_rules__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,tket,tket,,15,116,231,576,0,251,234,862,qft_N015__qiskit_standard__tket__tket
10408,2609,chain_wisq_rules__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,544,402,1350,qft_N015__qiskit_standard__wisq_bqskit__wisq_bqskit
10409,2609,chain_wisq_rules__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,wisq_rules,wisq_rules,,15,116,231,576,0,370,400,958,qft_N015__qiskit_standard__wisq_rules__wisq_rules
10410,2026,chain_qiskit_ai__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,qiskit_standard,qiskit_standard,,15,116,231,576,0,235,415,996,qft_N015__tket__qiskit_standard__qiskit_standard
10411,2026,chain_qiskit_ai__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,tket,tket,,15,116,231,576,0,154,210,905,qft_N015__tket__tket__tket
10412,2026,chain_qiskit_ai__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,244,309,555,qft_N015__tket__wisq_bqskit__wisq_bqskit
10413,2026,chain_qiskit_ai__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_rules,wisq_rules,,15,116,231,576,0,303,344,509,qft_N015__tket__wisq_rules__wisq_rules
10414,2025,chain_qiskit_standard__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,qiskit_standard,qiskit_standard,,15,116,231,576,0,200,419,813,qft_N015__tket__qiskit_standard__qiskit_standard
10415,2025,chain_qiskit_standard__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,tket,tket,,15,116,231,576,0,143,210,686,qft_N015__tket__tket__tket
10416,2025,chain_qiskit_standard__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,322,313,975,qft_N015__tket__wisq_bqskit__wisq_bqskit
10417,2025,chain_qiskit_standard__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_rules,wisq_rules,,15,116,231,576,0,237,321,646,qft_N015__tket__wisq_rules__wisq_rules
10418,2024,chain_tket__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,qiskit_ai,qiskit_ai,,15,116,231,576,0,183,315,556,qft_N015__tket__qiskit_ai__qiskit_ai
10419,2024,chain_tket__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,qiskit_standard,qiskit_standard,,15,116,231,576,0,219,409,942,qft_N015__tket__qiskit_standard__qiskit_standard
10420,2024,chain_tket__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,tket,tket,,15,116,231,576,0,100,210,451,qft_N015__tket__tket__tket
10421,2024,chain_tket__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,285,178,675,qft_N015__tket__wisq_bqskit__wisq_bqskit
10422,2024,chain_tket__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_rules,wisq_rules,,15,116,231,576,0,125,131,281,qft_N015__tket__wisq_rules__wisq_rules
10423,2027,chain_wisq_bqskit__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,qiskit_ai,qiskit_ai,,15,116,231,576,0,355,524,705,qft_N015__tket__qiskit_ai__qiskit_ai
10424,2027,chain_wisq_bqskit__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,qiskit_standard,qiskit_standard,,15,116,231,576,0,789,1059,1673,qft_N015__tket__qiskit_standard__qiskit_standard
10425,2027,chain_wisq_bqskit__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,tket,tket,,15,116,231,576,0,170,192,367,qft_N015__tket__tket__tket
10426,2027,chain_wisq_bqskit__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,221,191,512,qft_N015__tket__wisq_bqskit__wisq_bqskit
10427,2027,chain_wisq_bqskit__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_rules,wisq_rules,,15,116,231,576,0,190,189,363,qft_N015__tket__wisq_rules__wisq_rules
10428,2028,chain_wisq_rules__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,qiskit_ai,qiskit_ai,,15,116,231,576,0,412,565,715,qft_N015__tket__qiskit_ai__qiskit_ai
10429,2028,chain_wisq_rules__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,qiskit_standard,qiskit_standard,,15,116,231,576,0,1011,1182,1858,qft_N015__tket__qiskit_standard__qiskit_standard
10430,2028,chain_wisq_rules__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,tket,tket,,15,116,231,576,0,182,194,344,qft_N015__tket__tket__tket
10431,2028,chain_wisq_rules__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,178,194,344,qft_N015__tket__wisq_bqskit__wisq_bqskit
10432,2028,chain_wisq_rules__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,wisq_rules,wisq_rules,,15,116,231,576,0,178,194,344,qft_N015__tket__wisq_rules__wisq_rules
10433,1570,chain_qiskit_ai__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_standard,qiskit_standard,,15,116,231,576,0,1035,1306,2053,qft_N015__wisq_bqskit__qiskit_standard__qiskit_standard
10434,1570,chain_qiskit_ai__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,tket,tket,,15,116,231,576,0,261,210,610,qft_N015__wisq_bqskit__tket__tket
10435,1570,chain_qiskit_ai__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,1123,1082,2122,qft_N015__wisq_bqskit__wisq_bqskit__wisq_bqskit
10436,1570,chain_qiskit_ai__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_rules,wisq_rules,,15,116,231,576,0,833,826,1367,qft_N015__wisq_bqskit__wisq_rules__wisq_rules
10437,1569,chain_qiskit_standard__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_ai,qiskit_ai,,15,116,231,576,0,716,740,1487,qft_N015__wisq_bqskit__qiskit_ai__qiskit_ai
10438,1569,chain_qiskit_standard__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_standard,qiskit_standard,,15,116,231,576,0,1052,1331,2111,qft_N015__wisq_bqskit__qiskit_standard__qiskit_standard
10439,1569,chain_qiskit_standard__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,tket,tket,,15,116,231,576,0,288,210,728,qft_N015__wisq_bqskit__tket__tket
10440,1569,chain_qiskit_standard__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,1122,1015,2180,qft_N015__wisq_bqskit__wisq_bqskit__wisq_bqskit
10441,1569,chain_qiskit_standard__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_rules,wisq_rules,,15,116,231,576,0,801,833,1551,qft_N015__wisq_bqskit__wisq_rules__wisq_rules
10442,1568,chain_tket__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_ai,qiskit_ai,,15,116,231,576,0,535,578,988,qft_N015__wisq_bqskit__qiskit_ai__qiskit_ai
10443,1568,chain_tket__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_standard,qiskit_standard,,15,116,231,576,0,953,1240,1932,qft_N015__wisq_bqskit__qiskit_standard__qiskit_standard
10444,1568,chain_tket__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,tket,tket,,15,116,231,576,0,275,210,607,qft_N015__wisq_bqskit__tket__tket
10445,1568,chain_tket__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,289,207,631,qft_N015__wisq_bqskit__wisq_bqskit__wisq_bqskit
10446,1568,chain_tket__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_rules,wisq_rules,,15,116,231,576,0,294,207,575,qft_N015__wisq_bqskit__wisq_rules__wisq_rules
10447,1571,chain_wisq_bqskit__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_ai,qiskit_ai,,15,116,231,576,0,666,620,1170,qft_N015__wisq_bqskit__qiskit_ai__qiskit_ai
10448,1571,chain_wisq_bqskit__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_standard,qiskit_standard,,15,116,231,576,0,1005,1318,2010,qft_N015__wisq_bqskit__qiskit_standard__qiskit_standard
10449,1571,chain_wisq_bqskit__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,tket,tket,,15,116,231,576,0,277,210,620,qft_N015__wisq_bqskit__tket__tket
10450,1571,chain_wisq_bqskit__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,400,225,967,qft_N015__wisq_bqskit__wisq_bqskit__wisq_bqskit
10451,1571,chain_wisq_bqskit__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_rules,wisq_rules,,15,116,231,576,0,345,226,776,qft_N015__wisq_bqskit__wisq_rules__wisq_rules
10452,1572,chain_wisq_rules__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_ai,qiskit_ai,,15,116,231,576,0,637,619,1169,qft_N015__wisq_bqskit__qiskit_ai__qiskit_ai
10453,1572,chain_wisq_rules__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,qiskit_standard,qiskit_standard,,15,116,231,576,0,1075,1315,2053,qft_N015__wisq_bqskit__qiskit_standard__qiskit_standard
10454,1572,chain_wisq_rules__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,tket,tket,,15,116,231,576,0,277,210,620,qft_N015__wisq_bqskit__tket__tket
10455,1572,chain_wisq_rules__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,345,226,776,qft_N015__wisq_bqskit__wisq_bqskit__wisq_bqskit
10456,1572,chain_wisq_rules__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_bqskit,wisq_rules,wisq_rules,,15,116,231,576,0,345,226,776,qft_N015__wisq_bqskit__wisq_rules__wisq_rules
10457,892,chain_qiskit_ai__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,qiskit_standard,qiskit_standard,,15,116,231,576,0,912,1225,1721,qft_N015__wisq_rules__qiskit_standard__qiskit_standard
10458,892,chain_qiskit_ai__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,tket,tket,,15,116,231,576,0,196,211,390,qft_N015__wisq_rules__tket__tket
10459,892,chain_qiskit_ai__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,690,786,1182,qft_N015__wisq_rules__wisq_bqskit__wisq_bqskit
10460,892,chain_qiskit_ai__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_rules,wisq_rules,,15,116,231,576,0,635,697,922,qft_N015__wisq_rules__wisq_rules__wisq_rules
10461,891,chain_qiskit_standard__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,qiskit_standard,qiskit_standard,,15,116,231,576,0,977,1223,1889,qft_N015__wisq_rules__qiskit_standard__qiskit_standard
10462,891,chain_qiskit_standard__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,tket,tket,,15,116,231,576,0,274,211,587,qft_N015__wisq_rules__tket__tket
10463,891,chain_qiskit_standard__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,1053,945,1920,qft_N015__wisq_rules__wisq_bqskit__wisq_bqskit
10464,891,chain_qiskit_standard__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_rules,wisq_rules,,15,116,231,576,0,847,843,1453,qft_N015__wisq_rules__wisq_rules__wisq_rules
10465,890,chain_tket__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,qiskit_ai,qiskit_ai,,15,116,231,576,0,439,586,767,qft_N015__wisq_rules__qiskit_ai__qiskit_ai
10466,890,chain_tket__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,qiskit_standard,qiskit_standard,,15,116,231,576,0,975,1236,1781,qft_N015__wisq_rules__qiskit_standard__qiskit_standard
10467,890,chain_tket__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,tket,tket,,15,116,231,576,0,210,211,390,qft_N015__wisq_rules__tket__tket
10468,890,chain_tket__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,349,181,824,qft_N015__wisq_rules__wisq_bqskit__wisq_bqskit
10469,890,chain_tket__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_rules,wisq_rules,,15,116,231,576,0,151,154,315,qft_N015__wisq_rules__wisq_rules__wisq_rules
10470,893,chain_wisq_bqskit__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,qiskit_ai,qiskit_ai,,15,116,231,576,0,629,590,1125,qft_N015__wisq_rules__qiskit_ai__qiskit_ai
10471,893,chain_wisq_bqskit__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,qiskit_standard,qiskit_standard,,15,116,231,576,0,1042,1202,2030,qft_N015__wisq_rules__qiskit_standard__qiskit_standard
10472,893,chain_wisq_bqskit__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,tket,tket,,15,116,231,576,0,280,209,595,qft_N015__wisq_rules__tket__tket
10473,893,chain_wisq_bqskit__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,382,211,824,qft_N015__wisq_rules__wisq_bqskit__wisq_bqskit
10474,893,chain_wisq_bqskit__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_rules,wisq_rules,,15,116,231,576,0,358,212,746,qft_N015__wisq_rules__wisq_rules__wisq_rules
10475,894,chain_wisq_rules__qiskit_ai,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,qiskit_ai,qiskit_ai,,15,116,231,576,0,454,563,800,qft_N015__wisq_rules__qiskit_ai__qiskit_ai
10476,894,chain_wisq_rules__qiskit_standard,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,qiskit_standard,qiskit_standard,,15,116,231,576,0,894,1165,1730,qft_N015__wisq_rules__qiskit_standard__qiskit_standard
10477,894,chain_wisq_rules__tket,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,tket,tket,,15,116,231,576,0,184,205,392,qft_N015__wisq_rules__tket__tket
10478,894,chain_wisq_rules__wisq_bqskit,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_bqskit,wisq_bqskit,,15,116,231,576,0,338,208,694,qft_N015__wisq_rules__wisq_bqskit__wisq_bqskit
10479,894,chain_wisq_rules__wisq_rules,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,wisq_rules,wisq_rules,wisq_rules,,15,116,231,576,0,252,209,446,qft_N015__wisq_rules__wisq_rules__wisq_rules
10480,868,chain_qiskit_ai__qiskit_standard,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,qiskit_standard,qiskit_standard,,16,124,264,656,0,241,279,1064,qft_N016__qiskit_ai__qiskit_standard__qiskit_standard
10481,868,chain_qiskit_ai__tket,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,tket,tket,,16,124,264,656,0,133,154,611,qft_N016__qiskit_ai__tket__tket
10482,868,chain_qiskit_ai__wisq_bqskit,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,wisq_bqskit,wisq_bqskit,,16,124,264,656,0,300,215,865,qft_N016__qiskit_ai__wisq_bqskit__wisq_bqskit
10483,868,chain_qiskit_ai__wisq_rules,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,wisq_rules,wisq_rules,,16,124,264,656,0,203,217,437,qft_N016__qiskit_ai__wisq_rules__wisq_rules
10484,867,chain_qiskit_standard__qiskit_ai,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,qiskit_ai,qiskit_ai,,16,124,264,656,0,269,439,1230,qft_N016__qiskit_ai__qiskit_ai__qiskit_ai
10485,867,chain_qiskit_standard__qiskit_standard,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,qiskit_standard,qiskit_standard,,16,124,264,656,0,265,538,1329,qft_N016__qiskit_ai__qiskit_standard__qiskit_standard
10486,867,chain_qiskit_standard__tket,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,tket,tket,,16,124,264,656,0,180,238,1067,qft_N016__qiskit_ai__tket__tket
10487,867,chain_qiskit_standard__wisq_bqskit,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,wisq_bqskit,wisq_bqskit,,16,124,264,656,0,329,421,1264,qft_N016__qiskit_ai__wisq_bqskit__wisq_bqskit
10488,867,chain_qiskit_standard__wisq_rules,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,wisq_rules,wisq_rules,,16,124,264,656,0,328,437,1125,qft_N016__qiskit_ai__wisq_rules__wisq_rules
10489,866,chain_tket__qiskit_ai,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,qiskit_ai,qiskit_ai,,16,124,264,656,0,274,362,1229,qft_N016__qiskit_ai__qiskit_ai__qiskit_ai
10490,866,chain_tket__qiskit_standard,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,qiskit_standard,qiskit_standard,,16,124,264,656,0,330,452,1484,qft_N016__qiskit_ai__qiskit_standard__qiskit_standard
10491,866,chain_tket__tket,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,tket,tket,,16,124,264,656,0,167,240,920,qft_N016__qiskit_ai__tket__tket
10492,866,chain_tket__wisq_bqskit,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,wisq_bqskit,wisq_bqskit,,16,124,264,656,0,265,235,899,qft_N016__qiskit_ai__wisq_bqskit__wisq_bqskit
10493,866,chain_tket__wisq_rules,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,wisq_rules,wisq_rules,,16,124,264,656,0,247,227,859,qft_N016__qiskit_ai__wisq_rules__wisq_rules
10494,869,chain_wisq_bqskit__qiskit_standard,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,qiskit_standard,qiskit_standard,,16,124,264,656,0,742,847,1895,qft_N016__qiskit_ai__qiskit_standard__qiskit_standard
10495,869,chain_wisq_bqskit__tket,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,tket,tket,,16,124,264,656,0,277,269,795,qft_N016__qiskit_ai__tket__tket
