,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gate_count,final_total_gates,runtime,opt_chain
130,47,qaoa_barabasi_albert_N13_3reps,47,qaoa_barabasi_albert_N13_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N13_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N13_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N13_3reps_qiskit_standard_step0_qiskit_standard.qasm,13,95,132,263,13,109,132,432,0.04304716596379876,qaoa_barabasi_albert_N13_3reps__qiskit_standard
131,47,qaoa_barabasi_albert_N13_3reps,47,qaoa_barabasi_albert_N13_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N13_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N13_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N13_3reps_tket_step0_tket.qasm,13,95,132,263,13,132,132,411,3.3098084160592407,qaoa_barabasi_albert_N13_3reps__tket
132,48,qaoa_barabasi_albert_N14_3reps,48,qaoa_barabasi_albert_N14_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N14_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N14_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N14_3reps_qiskit_ai_step0_qiskit_ai.qasm,14,98,144,286,14,131,144,566,1.279558292008005,qaoa_barabasi_albert_N14_3reps__qiskit_ai
133,48,qaoa_barabasi_albert_N14_3reps,48,qaoa_barabasi_albert_N14_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N14_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N14_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N14_3reps_qiskit_standard_step0_qiskit_standard.qasm,14,98,144,286,14,112,144,467,0.04458854196127504,qaoa_barabasi_albert_N14_3reps__qiskit_standard
134,48,qaoa_barabasi_albert_N14_3reps,48,qaoa_barabasi_albert_N14_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N14_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N14_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N14_3reps_tket_step0_tket.qasm,14,98,144,286,14,145,144,444,3.55528091697488,qaoa_barabasi_albert_N14_3reps__tket
135,49,qaoa_barabasi_albert_N15_3reps,49,qaoa_barabasi_albert_N15_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N15_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N15_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N15_3reps_qiskit_ai_step0_qiskit_ai.qasm,15,104,156,309,15,142,156,609,1.2625769999576733,qaoa_barabasi_albert_N15_3reps__qiskit_ai
136,49,qaoa_barabasi_albert_N15_3reps,49,qaoa_barabasi_albert_N15_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N15_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N15_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N15_3reps_qiskit_standard_step0_qiskit_standard.qasm,15,104,156,309,15,118,156,501,0.05415008403360844,qaoa_barabasi_albert_N15_3reps__qiskit_standard
137,49,qaoa_barabasi_albert_N15_3reps,49,qaoa_barabasi_albert_N15_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N15_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N15_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N15_3reps_tket_step0_tket.qasm,15,104,156,309,15,145,156,477,4.140773875056766,qaoa_barabasi_albert_N15_3reps__tket
138,50,qaoa_barabasi_albert_N16_3reps,50,qaoa_barabasi_albert_N16_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N16_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N16_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N16_3reps_qiskit_ai_step0_qiskit_ai.qasm,16,110,168,332,16,154,168,652,1.8939287499524653,qaoa_barabasi_albert_N16_3reps__qiskit_ai
139,50,qaoa_barabasi_albert_N16_3reps,50,qaoa_barabasi_albert_N16_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N16_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N16_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N16_3reps_qiskit_standard_step0_qiskit_standard.qasm,16,110,168,332,16,124,168,538,0.051893958006985486,qaoa_barabasi_albert_N16_3reps__qiskit_standard
140,50,qaoa_barabasi_albert_N16_3reps,50,qaoa_barabasi_albert_N16_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N16_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N16_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N16_3reps_tket_step0_tket.qasm,16,110,168,332,16,155,168,510,4.044133166084066,qaoa_barabasi_albert_N16_3reps__tket
141,51,qaoa_barabasi_albert_N17_3reps,51,qaoa_barabasi_albert_N17_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N17_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N17_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N17_3reps_qiskit_ai_step0_qiskit_ai.qasm,17,119,180,355,17,166,180,695,1.6912215830525383,qaoa_barabasi_albert_N17_3reps__qiskit_ai
142,51,qaoa_barabasi_albert_N17_3reps,51,qaoa_barabasi_albert_N17_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N17_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N17_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N17_3reps_qiskit_standard_step0_qiskit_standard.qasm,17,119,180,355,17,133,180,575,0.0451513750012964,qaoa_barabasi_albert_N17_3reps__qiskit_standard
143,51,qaoa_barabasi_albert_N17_3reps,51,qaoa_barabasi_albert_N17_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N17_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N17_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N17_3reps_tket_step0_tket.qasm,17,119,180,355,17,172,180,543,4.312111916020513,qaoa_barabasi_albert_N17_3reps__tket
144,52,qaoa_barabasi_albert_N18_3reps,52,qaoa_barabasi_albert_N18_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N18_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N18_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N18_3reps_qiskit_ai_step0_qiskit_ai.qasm,18,128,192,378,18,175,192,738,1.583056499948725,qaoa_barabasi_albert_N18_3reps__qiskit_ai
145,52,qaoa_barabasi_albert_N18_3reps,52,qaoa_barabasi_albert_N18_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N18_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N18_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N18_3reps_qiskit_standard_step0_qiskit_standard.qasm,18,128,192,378,18,143,192,613,0.04001570795662701,qaoa_barabasi_albert_N18_3reps__qiskit_standard
146,52,qaoa_barabasi_albert_N18_3reps,52,qaoa_barabasi_albert_N18_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N18_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N18_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N18_3reps_tket_step0_tket.qasm,18,128,192,378,18,193,192,576,4.806916582980193,qaoa_barabasi_albert_N18_3reps__tket
147,53,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N19_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N19_3reps_qiskit_ai_step0_qiskit_ai.qasm,19,140,204,401,19,193,204,781,1.8537988750031218,qaoa_barabasi_albert_N19_3reps__qiskit_ai
148,53,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N19_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N19_3reps_qiskit_standard_step0_qiskit_standard.qasm,19,140,204,401,19,155,204,647,0.04074541700538248,qaoa_barabasi_albert_N19_3reps__qiskit_standard
149,53,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N19_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N19_3reps_tket_step0_tket.qasm,19,140,204,401,19,211,204,609,4.305327291949652,qaoa_barabasi_albert_N19_3reps__tket
150,54,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N20_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N20_3reps_qiskit_ai_step0_qiskit_ai.qasm,20,149,216,424,20,202,216,824,2.899182250024751,qaoa_barabasi_albert_N20_3reps__qiskit_ai
151,54,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N20_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N20_3reps_qiskit_standard_step0_qiskit_standard.qasm,20,149,216,424,20,164,216,684,0.04402154206763953,qaoa_barabasi_albert_N20_3reps__qiskit_standard
152,54,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N20_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N20_3reps_tket_step0_tket.qasm,20,149,216,424,20,218,216,645,4.708298625075258,qaoa_barabasi_albert_N20_3reps__tket
153,55,qaoa_barabasi_albert_N3_3reps,55,qaoa_barabasi_albert_N3_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N3_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N3_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N3_3reps_qiskit_ai_step0_qiskit_ai.qasm,3,23,12,33,3,42,12,93,0.06338133406825364,qaoa_barabasi_albert_N3_3reps__qiskit_ai
154,55,qaoa_barabasi_albert_N3_3reps,55,qaoa_barabasi_albert_N3_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N3_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N3_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N3_3reps_qiskit_standard_step0_qiskit_standard.qasm,3,23,12,33,3,35,12,72,0.00957370805554092,qaoa_barabasi_albert_N3_3reps__qiskit_standard
155,55,qaoa_barabasi_albert_N3_3reps,55,qaoa_barabasi_albert_N3_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N3_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N3_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N3_3reps_tket_step0_tket.qasm,3,23,12,33,3,60,12,66,0.7656232080189511,qaoa_barabasi_albert_N3_3reps__tket
156,56,qaoa_barabasi_albert_N4_3reps,56,qaoa_barabasi_albert_N4_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N4_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N4_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N4_3reps_qiskit_ai_step0_qiskit_ai.qasm,4,41,24,56,4,54,24,136,0.1874212089460343,qaoa_barabasi_albert_N4_3reps__qiskit_ai
157,56,qaoa_barabasi_albert_N4_3reps,56,qaoa_barabasi_albert_N4_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N4_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N4_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N4_3reps_qiskit_standard_step0_qiskit_standard.qasm,4,41,24,56,4,55,24,107,0.014645999995991588,qaoa_barabasi_albert_N4_3reps__qiskit_standard
158,56,qaoa_barabasi_albert_N4_3reps,56,qaoa_barabasi_albert_N4_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N4_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N4_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N4_3reps_tket_step0_tket.qasm,4,41,24,56,4,78,24,102,1.4398604999296367,qaoa_barabasi_albert_N4_3reps__tket
159,57,qaoa_barabasi_albert_N5_3reps,57,qaoa_barabasi_albert_N5_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N5_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N5_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N5_3reps_qiskit_ai_step0_qiskit_ai.qasm,5,53,36,79,5,66,36,179,0.29692587500903755,qaoa_barabasi_albert_N5_3reps__qiskit_ai
160,57,qaoa_barabasi_albert_N5_3reps,57,qaoa_barabasi_albert_N5_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N5_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N5_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N5_3reps_qiskit_standard_step0_qiskit_standard.qasm,5,53,36,79,5,66,36,143,0.018144667032174766,qaoa_barabasi_albert_N5_3reps__qiskit_standard
161,57,qaoa_barabasi_albert_N5_3reps,57,qaoa_barabasi_albert_N5_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N5_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N5_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N5_3reps_tket_step0_tket.qasm,5,53,36,79,5,82,36,138,1.7540055830031633,qaoa_barabasi_albert_N5_3reps__tket
162,58,qaoa_barabasi_albert_N6_3reps,58,qaoa_barabasi_albert_N6_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N6_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N6_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N6_3reps_qiskit_ai_step0_qiskit_ai.qasm,6,62,48,102,6,69,48,222,0.38721820805221796,qaoa_barabasi_albert_N6_3reps__qiskit_ai
163,58,qaoa_barabasi_albert_N6_3reps,58,qaoa_barabasi_albert_N6_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N6_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N6_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N6_3reps_qiskit_standard_step0_qiskit_standard.qasm,6,62,48,102,6,75,48,178,0.023161959019489586,qaoa_barabasi_albert_N6_3reps__qiskit_standard
164,58,qaoa_barabasi_albert_N6_3reps,58,qaoa_barabasi_albert_N6_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N6_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N6_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N6_3reps_tket_step0_tket.qasm,6,62,48,102,6,97,48,171,1.7584284589393064,qaoa_barabasi_albert_N6_3reps__tket
165,59,qaoa_barabasi_albert_N7_3reps,59,qaoa_barabasi_albert_N7_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N7_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N7_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N7_3reps_qiskit_ai_step0_qiskit_ai.qasm,7,65,60,125,7,79,60,265,0.47249079099856317,qaoa_barabasi_albert_N7_3reps__qiskit_ai
166,59,qaoa_barabasi_albert_N7_3reps,59,qaoa_barabasi_albert_N7_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N7_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N7_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N7_3reps_qiskit_standard_step0_qiskit_standard.qasm,7,65,60,125,7,79,60,214,0.02111254190094769,qaoa_barabasi_albert_N7_3reps__qiskit_standard
167,59,qaoa_barabasi_albert_N7_3reps,59,qaoa_barabasi_albert_N7_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N7_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N7_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N7_3reps_tket_step0_tket.qasm,7,65,60,125,7,94,60,210,2.324744791025296,qaoa_barabasi_albert_N7_3reps__tket
168,60,qaoa_barabasi_albert_N8_3reps,60,qaoa_barabasi_albert_N8_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N8_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N8_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N8_3reps_qiskit_ai_step0_qiskit_ai.qasm,8,68,72,148,8,85,72,308,0.610045125009492,qaoa_barabasi_albert_N8_3reps__qiskit_ai
169,60,qaoa_barabasi_albert_N8_3reps,60,qaoa_barabasi_albert_N8_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N8_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N8_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N8_3reps_qiskit_standard_step0_qiskit_standard.qasm,8,68,72,148,8,83,72,252,0.02193620800971985,qaoa_barabasi_albert_N8_3reps__qiskit_standard
170,60,qaoa_barabasi_albert_N8_3reps,60,qaoa_barabasi_albert_N8_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N8_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N8_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N8_3reps_tket_step0_tket.qasm,8,68,72,148,8,97,72,243,2.5951872499426827,qaoa_barabasi_albert_N8_3reps__tket
171,61,qaoa_barabasi_albert_N9_3reps,61,qaoa_barabasi_albert_N9_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N9_3reps.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qaoa_barabasi_albert_N9_3reps/step_0_qiskit_ai/cheap_1_opt_qaoa_barabasi_albert_N9_3reps_qiskit_ai_step0_qiskit_ai.qasm,9,77,84,171,9,88,84,351,0.7524781670654193,qaoa_barabasi_albert_N9_3reps__qiskit_ai
172,61,qaoa_barabasi_albert_N9_3reps,61,qaoa_barabasi_albert_N9_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N9_3reps.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qaoa_barabasi_albert_N9_3reps/step_0_qiskit_standard/cheap_1_opt_qaoa_barabasi_albert_N9_3reps_qiskit_standard_step0_qiskit_standard.qasm,9,77,84,171,9,92,84,286,0.027957750018686056,qaoa_barabasi_albert_N9_3reps__qiskit_standard
173,61,qaoa_barabasi_albert_N9_3reps,61,qaoa_barabasi_albert_N9_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N9_3reps.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qaoa_barabasi_albert_N9_3reps/step_0_tket/cheap_1_opt_qaoa_barabasi_albert_N9_3reps_tket_step0_tket.qasm,9,77,84,171,9,101,84,276,2.6783960419707,qaoa_barabasi_albert_N9_3reps__tket
174,62,qft_10,62,qft_10,qft,benchmarks/ai_transpile/qasm/qft_10.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_10/step_0_qiskit_ai/cheap_1_opt_qft_10_qiskit_ai_step0_qiskit_ai.qasm,10,74,105,250,10,221,105,830,1.401630291948095,qft_10__qiskit_ai
175,62,qft_10,62,qft_10,qft,benchmarks/ai_transpile/qasm/qft_10.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_10/step_0_qiskit_standard/cheap_1_opt_qft_10_qiskit_standard_step0_qiskit_standard.qasm,10,74,105,250,10,91,105,249,0.03712904208805412,qft_10__qiskit_standard
176,62,qft_10,62,qft_10,qft,benchmarks/ai_transpile/qasm/qft_10.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_10/step_0_tket/cheap_1_opt_qft_10_tket_step0_tket.qasm,10,74,105,250,10,65,90,201,3.1948809169698507,qft_10__tket
177,63,qft_12,63,qft_12,qft,benchmarks/ai_transpile/qasm/qft_12.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_12/step_0_qiskit_ai/cheap_1_opt_qft_12_qiskit_ai_step0_qiskit_ai.qasm,12,90,150,360,12,271,150,1200,2.2147401249967515,qft_12__qiskit_ai
178,63,qft_12,63,qft_12,qft,benchmarks/ai_transpile/qasm/qft_12.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_12/step_0_qiskit_standard/cheap_1_opt_qft_12_qiskit_standard_step0_qiskit_standard.qasm,12,90,150,360,12,111,150,348,0.0333298749756068,qft_12__qiskit_standard
179,63,qft_12,63,qft_12,qft,benchmarks/ai_transpile/qasm/qft_12.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_12/step_0_tket/cheap_1_opt_qft_12_tket_step0_tket.qasm,12,90,150,360,12,79,132,289,3.573293959023431,qft_12__tket
180,64,qft_16,64,qft_16,qft,benchmarks/ai_transpile/qasm/qft_16.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_16/step_0_qiskit_ai/cheap_1_opt_qft_16_qiskit_ai_step0_qiskit_ai.qasm,16,122,264,640,16,367,264,2144,6.035866916063242,qft_16__qiskit_ai
