id,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds,opt_chain
1908,165,hwb10,21,hwb10,feynman,benchmarks/ai_transpile/qasm/feynman/hwb10.qasm,chain_qiskit_standard__tket,2,qiskit_standard,tket,,,16,18050,9508,31764,0,50537,31195,94591,21770.511059028096,hwb10__qiskit_standard__tket
1909,165,hwb10,21,hwb10,feynman,benchmarks/ai_transpile/qasm/feynman/hwb10.qasm,chain_qiskit_standard__wisq_bqskit,2,qiskit_standard,wisq_bqskit,,,16,18050,9508,31764,0,106762,119763,211192,481.34887521807104,hwb10__qiskit_standard__wisq_bqskit
1910,165,hwb10,21,hwb10,feynman,benchmarks/ai_transpile/qasm/feynman/hwb10.qasm,chain_qiskit_standard__wisq_rules,2,qiskit_standard,wisq_rules,,,16,18050,9508,31764,0,106762,119763,211191,763.6713600466028,hwb10__qiskit_standard__wisq_rules
1911,164,hwb10,21,hwb10,feynman,benchmarks/ai_transpile/qasm/feynman/hwb10.qasm,chain_tket__qiskit_standard,2,tket,qiskit_standard,,,16,18050,9508,31764,0,104310,110984,200350,703.275002961047,hwb10__tket__qiskit_standard
1915,166,hwb10,21,hwb10,feynman,benchmarks/ai_transpile/qasm/feynman/hwb10.qasm,chain_wisq_bqskit__qiskit_standard,2,wisq_bqskit,qiskit_standard,,,16,18050,9508,31764,0,106732,119655,210970,347.36661543603987,hwb10__wisq_bqskit__qiskit_standard
1919,167,hwb10,21,hwb10,feynman,benchmarks/ai_transpile/qasm/feynman/hwb10.qasm,chain_wisq_rules__qiskit_standard,2,wisq_rules,qiskit_standard,,,16,18050,9508,31764,0,106575,119751,210714,659.0455239461735,hwb10__wisq_rules__qiskit_standard
1923,169,hwb11,22,hwb11,feynman,benchmarks/ai_transpile/qasm/feynman/hwb11.qasm,chain_qiskit_standard__qiskit_standard,2,qiskit_standard,qiskit_standard,,,15,52290,25855,87789,0,330639,365506,614921,222.38924797065556,hwb11__qiskit_standard__qiskit_standard
1924,169,hwb11,22,hwb11,feynman,benchmarks/ai_transpile/qasm/feynman/hwb11.qasm,chain_qiskit_standard__tket,2,qiskit_standard,tket,,,15,52290,25855,87789,0,145286,88940,256883,227871.07856722176,hwb11__qiskit_standard__tket
1925,169,hwb11,22,hwb11,feynman,benchmarks/ai_transpile/qasm/feynman/hwb11.qasm,chain_qiskit_standard__wisq_bqskit,2,qiskit_standard,wisq_bqskit,,,15,52290,25855,87789,0,330193,365839,613832,672.8147959951311,hwb11__qiskit_standard__wisq_bqskit
1926,169,hwb11,22,hwb11,feynman,benchmarks/ai_transpile/qasm/feynman/hwb11.qasm,chain_qiskit_standard__wisq_rules,2,qiskit_standard,wisq_rules,,,15,52290,25855,87789,0,330193,365839,613832,897.7274687271565,hwb11__qiskit_standard__wisq_rules
1927,168,hwb11,22,hwb11,feynman,benchmarks/ai_transpile/qasm/feynman/hwb11.qasm,chain_tket__qiskit_standard,2,tket,qiskit_standard,,,15,52290,25855,87789,0,323567,345487,592923,2420.3469559522346,hwb11__tket__qiskit_standard
1931,170,hwb11,22,hwb11,feynman,benchmarks/ai_transpile/qasm/feynman/hwb11.qasm,chain_wisq_bqskit__qiskit_standard,2,wisq_bqskit,qiskit_standard,,,15,52290,25855,87789,0,329315,366155,614702,439.1178495856002,hwb11__wisq_bqskit__qiskit_standard
1935,171,hwb11,22,hwb11,feynman,benchmarks/ai_transpile/qasm/feynman/hwb11.qasm,chain_wisq_rules__qiskit_standard,2,wisq_rules,qiskit_standard,,,15,52290,25855,87789,0,329499,366605,615059,747.5031001120806,hwb11__wisq_rules__qiskit_standard
1939,506,hwb12,23,hwb12,feynman,benchmarks/ai_transpile/qasm/feynman/hwb12.qasm,chain_qiskit_standard__qiskit_standard,2,qiskit_standard,qiskit_standard,,,20,98611,44833,171482,0,644160,771401,1255584,485.964635733515,hwb12__qiskit_standard__qiskit_standard
1940,506,hwb12,23,hwb12,feynman,benchmarks/ai_transpile/qasm/feynman/hwb12.qasm,chain_qiskit_standard__wisq_bqskit,2,qiskit_standard,wisq_bqskit,,,20,98611,44833,171482,0,643591,771901,1253915,591.8608312103897,hwb12__qiskit_standard__wisq_bqskit
1941,506,hwb12,23,hwb12,feynman,benchmarks/ai_transpile/qasm/feynman/hwb12.qasm,chain_qiskit_standard__wisq_rules,2,qiskit_standard,wisq_rules,,,20,98611,44833,171482,0,643591,771901,1253915,1202.3505875505507,hwb12__qiskit_standard__wisq_rules
1942,505,hwb12,23,hwb12,feynman,benchmarks/ai_transpile/qasm/feynman/hwb12.qasm,chain_tket__qiskit_standard,2,tket,qiskit_standard,,,20,98611,44833,171482,0,627610,733196,1215388,6234.368783843704,hwb12__tket__qiskit_standard
1946,507,hwb12,23,hwb12,feynman,benchmarks/ai_transpile/qasm/feynman/hwb12.qasm,chain_wisq_bqskit__qiskit_standard,2,wisq_bqskit,qiskit_standard,,,20,98611,44833,171482,0,641936,770909,1256794,585.3976912898943,hwb12__wisq_bqskit__qiskit_standard
1950,508,hwb12,23,hwb12,feynman,benchmarks/ai_transpile/qasm/feynman/hwb12.qasm,chain_wisq_rules__qiskit_standard,2,wisq_rules,qiskit_standard,,,20,98611,44833,171482,0,645505,770657,1258840,890.2888844590634,hwb12__wisq_rules__qiskit_standard
1954,597,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_ai__qiskit_ai,2,qiskit_ai,qiskit_ai,,,7,62,26,109,0,55,54,122,4.136809354647994,hwb6__qiskit_ai__qiskit_ai
1955,597,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_ai__qiskit_standard,2,qiskit_ai,qiskit_standard,,,7,62,26,109,0,48,62,77,1.5245583364740014,hwb6__qiskit_ai__qiskit_standard
1956,597,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_ai__tket,2,qiskit_ai,tket,,,7,62,26,109,0,18,19,32,2.7403747336938977,hwb6__qiskit_ai__tket
1957,597,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_ai__wisq_bqskit,2,qiskit_ai,wisq_bqskit,,,7,62,26,109,0,115,46,271,303.58318029437214,hwb6__qiskit_ai__wisq_bqskit
1958,597,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_ai__wisq_rules,2,qiskit_ai,wisq_rules,,,7,62,26,109,0,36,37,59,601.8996875127777,hwb6__qiskit_ai__wisq_rules
1959,596,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_standard__qiskit_ai,2,qiskit_standard,qiskit_ai,,,7,62,26,109,0,347,229,526,4.81067122053355,hwb6__qiskit_standard__qiskit_ai
1960,596,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_standard__qiskit_standard,2,qiskit_standard,qiskit_standard,,,7,62,26,109,0,350,235,532,0.9810165222734212,hwb6__qiskit_standard__qiskit_standard
1961,596,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_standard__tket,2,qiskit_standard,tket,,,7,62,26,109,0,216,111,344,3.600666830316186,hwb6__qiskit_standard__tket
1962,596,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_standard__wisq_bqskit,2,qiskit_standard,wisq_bqskit,,,7,62,26,109,0,319,156,552,302.4266164461151,hwb6__qiskit_standard__wisq_bqskit
1963,596,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_qiskit_standard__wisq_rules,2,qiskit_standard,wisq_rules,,,7,62,26,109,0,277,171,452,601.2870288789272,hwb6__qiskit_standard__wisq_rules
1964,595,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_tket__qiskit_ai,2,tket,qiskit_ai,,,7,62,26,109,0,266,162,351,10.415674332529306,hwb6__tket__qiskit_ai
1965,595,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_tket__qiskit_standard,2,tket,qiskit_standard,,,7,62,26,109,0,341,228,551,3.5338106732815504,hwb6__tket__qiskit_standard
1969,598,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_wisq_bqskit__qiskit_ai,2,wisq_bqskit,qiskit_ai,,,7,62,26,109,0,327,159,553,306.28944393619895,hwb6__wisq_bqskit__qiskit_ai
1970,598,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_wisq_bqskit__qiskit_standard,2,wisq_bqskit,qiskit_standard,,,7,62,26,109,0,408,241,753,301.9865729259327,hwb6__wisq_bqskit__qiskit_standard
1974,599,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_wisq_rules__qiskit_ai,2,wisq_rules,qiskit_ai,,,7,62,26,109,0,288,172,417,604.2731948774308,hwb6__wisq_rules__qiskit_ai
1975,599,hwb6,24,hwb6,feynman,benchmarks/ai_transpile/qasm/feynman/hwb6.qasm,chain_wisq_rules__qiskit_standard,2,wisq_rules,qiskit_standard,,,7,62,26,109,0,375,268,568,600.6592584447935,hwb6__wisq_rules__qiskit_standard
1979,373,hwb8,25,hwb8,feynman,benchmarks/ai_transpile/qasm/feynman/hwb8.qasm,chain_qiskit_standard__qiskit_standard,2,qiskit_standard,qiskit_standard,,,12,3855,2083,6446,0,22025,21239,40300,19.39266171399504,hwb8__qiskit_standard__qiskit_standard
1980,373,hwb8,25,hwb8,feynman,benchmarks/ai_transpile/qasm/feynman/hwb8.qasm,chain_qiskit_standard__tket,2,qiskit_standard,tket,,,12,3855,2083,6446,0,10698,6439,19675,613.6424875184894,hwb8__qiskit_standard__tket
1981,373,hwb8,25,hwb8,feynman,benchmarks/ai_transpile/qasm/feynman/hwb8.qasm,chain_qiskit_standard__wisq_bqskit,2,qiskit_standard,wisq_bqskit,,,12,3855,2083,6446,0,22023,21275,40277,315.37229433096945,hwb8__qiskit_standard__wisq_bqskit
1982,373,hwb8,25,hwb8,feynman,benchmarks/ai_transpile/qasm/feynman/hwb8.qasm,chain_qiskit_standard__wisq_rules,2,qiskit_standard,wisq_rules,,,12,3855,2083,6446,0,22071,21271,40275,783.8319541979581,hwb8__qiskit_standard__wisq_rules
1983,372,hwb8,25,hwb8,feynman,benchmarks/ai_transpile/qasm/feynman/hwb8.qasm,chain_tket__qiskit_standard,2,tket,qiskit_standard,,,12,3855,2083,6446,0,21408,19717,38259,135.25778151024133,hwb8__tket__qiskit_standard
1987,374,hwb8,25,hwb8,feynman,benchmarks/ai_transpile/qasm/feynman/hwb8.qasm,chain_wisq_bqskit__qiskit_standard,2,wisq_bqskit,qiskit_standard,,,12,3855,2083,6446,0,22008,21224,40260,311.68153205886483,hwb8__wisq_bqskit__qiskit_standard
1991,375,hwb8,25,hwb8,feynman,benchmarks/ai_transpile/qasm/feynman/hwb8.qasm,chain_wisq_rules__qiskit_standard,2,wisq_rules,qiskit_standard,,,12,3855,2083,6446,0,22174,21205,40074,609.3369504921138,hwb8__wisq_rules__qiskit_standard
2219,521,qaoa_barabasi_albert_N16_3reps,50,qaoa_barabasi_albert_N16_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N16_3reps.qasm,chain_qiskit_ai__qiskit_ai,2,qiskit_ai,qiskit_ai,,,16,110,168,332,0,207,362,526,80.77728003729135,qaoa_barabasi_albert_N16_3reps__qiskit_ai__qiskit_ai
2272,582,qaoa_barabasi_albert_N18_3reps,52,qaoa_barabasi_albert_N18_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N18_3reps.qasm,chain_qiskit_standard__qiskit_ai,2,qiskit_standard,qiskit_ai,,,18,128,192,378,0,371,437,1071,6.07263864390552,qaoa_barabasi_albert_N18_3reps__qiskit_standard__qiskit_ai
2292,254,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_ai__qiskit_ai,2,qiskit_ai,qiskit_ai,,,19,140,204,401,0,256,430,627,16.92904342710972,qaoa_barabasi_albert_N19_3reps__qiskit_ai__qiskit_ai
2293,254,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_ai__qiskit_standard,2,qiskit_ai,qiskit_standard,,,19,140,204,401,0,516,761,1359,13.031182513572276,qaoa_barabasi_albert_N19_3reps__qiskit_ai__qiskit_standard
2294,254,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_ai__tket,2,qiskit_ai,tket,,,19,140,204,401,0,219,204,746,18.14283274114132,qaoa_barabasi_albert_N19_3reps__qiskit_ai__tket
2295,254,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_ai__wisq_bqskit,2,qiskit_ai,wisq_bqskit,,,19,140,204,401,0,517,581,1169,314.73738574422896,qaoa_barabasi_albert_N19_3reps__qiskit_ai__wisq_bqskit
2296,254,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_ai__wisq_rules,2,qiskit_ai,wisq_rules,,,19,140,204,401,0,451,538,1039,613.0529033625498,qaoa_barabasi_albert_N19_3reps__qiskit_ai__wisq_rules
2297,253,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_standard__qiskit_ai,2,qiskit_standard,qiskit_ai,,,19,140,204,401,0,400,463,1100,5.864563654176891,qaoa_barabasi_albert_N19_3reps__qiskit_standard__qiskit_ai
2298,253,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_standard__qiskit_standard,2,qiskit_standard,qiskit_standard,,,19,140,204,401,0,569,750,1461,0.4313912242650985,qaoa_barabasi_albert_N19_3reps__qiskit_standard__qiskit_standard
2299,253,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_standard__tket,2,qiskit_standard,tket,,,19,140,204,401,0,259,204,760,6.140287207439542,qaoa_barabasi_albert_N19_3reps__qiskit_standard__tket
2300,253,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_standard__wisq_bqskit,2,qiskit_standard,wisq_bqskit,,,19,140,204,401,0,712,633,1408,302.17195274308324,qaoa_barabasi_albert_N19_3reps__qiskit_standard__wisq_bqskit
2301,253,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_qiskit_standard__wisq_rules,2,qiskit_standard,wisq_rules,,,19,140,204,401,0,545,546,1132,600.3838140806183,qaoa_barabasi_albert_N19_3reps__qiskit_standard__wisq_rules
2302,252,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_tket__qiskit_ai,2,tket,qiskit_ai,,,19,140,204,401,0,344,413,818,9.991596782580018,qaoa_barabasi_albert_N19_3reps__tket__qiskit_ai
2303,252,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_tket__qiskit_standard,2,tket,qiskit_standard,,,19,140,204,401,0,593,755,1453,5.365507386624813,qaoa_barabasi_albert_N19_3reps__tket__qiskit_standard
2307,255,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_wisq_bqskit__qiskit_ai,2,wisq_bqskit,qiskit_ai,,,19,140,204,401,0,534,532,1264,308.3974039070308,qaoa_barabasi_albert_N19_3reps__wisq_bqskit__qiskit_ai
2308,255,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_wisq_bqskit__qiskit_standard,2,wisq_bqskit,qiskit_standard,,,19,140,204,401,0,751,1127,1929,302.0397008592263,qaoa_barabasi_albert_N19_3reps__wisq_bqskit__qiskit_standard
2312,256,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_wisq_rules__qiskit_ai,2,wisq_rules,qiskit_ai,,,19,140,204,401,0,391,495,978,605.4288777820766,qaoa_barabasi_albert_N19_3reps__wisq_rules__qiskit_ai
2313,256,qaoa_barabasi_albert_N19_3reps,53,qaoa_barabasi_albert_N19_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N19_3reps.qasm,chain_wisq_rules__qiskit_standard,2,wisq_rules,qiskit_standard,,,19,140,204,401,0,795,1074,1778,600.3907948005944,qaoa_barabasi_albert_N19_3reps__wisq_rules__qiskit_standard
2317,531,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_ai__qiskit_ai,2,qiskit_ai,qiskit_ai,,,20,149,216,424,0,323,456,664,9.518560144118965,qaoa_barabasi_albert_N20_3reps__qiskit_ai__qiskit_ai
2318,531,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_ai__qiskit_standard,2,qiskit_ai,qiskit_standard,,,20,149,216,424,0,576,776,1398,4.441200133413076,qaoa_barabasi_albert_N20_3reps__qiskit_ai__qiskit_standard
2319,531,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_ai__tket,2,qiskit_ai,tket,,,20,149,216,424,0,227,216,772,9.807245103642344,qaoa_barabasi_albert_N20_3reps__qiskit_ai__tket
2320,531,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_ai__wisq_bqskit,2,qiskit_ai,wisq_bqskit,,,20,149,216,424,0,471,598,1197,305.8926484854892,qaoa_barabasi_albert_N20_3reps__qiskit_ai__wisq_bqskit
2321,531,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_ai__wisq_rules,2,qiskit_ai,wisq_rules,,,20,149,216,424,0,523,598,1143,604.4014714295045,qaoa_barabasi_albert_N20_3reps__qiskit_ai__wisq_rules
2322,530,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_standard__qiskit_ai,2,qiskit_standard,qiskit_ai,,,20,149,216,424,0,481,505,1182,5.862501939758658,qaoa_barabasi_albert_N20_3reps__qiskit_standard__qiskit_ai
2323,530,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_standard__qiskit_standard,2,qiskit_standard,qiskit_standard,,,20,149,216,424,0,596,812,1560,0.7221990646794438,qaoa_barabasi_albert_N20_3reps__qiskit_standard__qiskit_standard
2324,530,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_standard__tket,2,qiskit_standard,tket,,,20,149,216,424,0,241,216,800,6.401145176030695,qaoa_barabasi_albert_N20_3reps__qiskit_standard__tket
2325,530,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_standard__wisq_bqskit,2,qiskit_standard,wisq_bqskit,,,20,149,216,424,0,621,642,1299,301.864495200105,qaoa_barabasi_albert_N20_3reps__qiskit_standard__wisq_bqskit
2326,530,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_qiskit_standard__wisq_rules,2,qiskit_standard,wisq_rules,,,20,149,216,424,0,596,550,1185,600.460735194385,qaoa_barabasi_albert_N20_3reps__qiskit_standard__wisq_rules
2327,529,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_tket__qiskit_ai,2,tket,qiskit_ai,,,20,149,216,424,0,358,435,864,10.498126665130258,qaoa_barabasi_albert_N20_3reps__tket__qiskit_ai
2328,529,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_tket__qiskit_standard,2,tket,qiskit_standard,,,20,149,216,424,0,626,836,1540,6.815588134340942,qaoa_barabasi_albert_N20_3reps__tket__qiskit_standard
2332,532,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_wisq_bqskit__qiskit_ai,2,wisq_bqskit,qiskit_ai,,,20,149,216,424,0,429,605,1180,310.8995209746063,qaoa_barabasi_albert_N20_3reps__wisq_bqskit__qiskit_ai
2333,532,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_wisq_bqskit__qiskit_standard,2,wisq_bqskit,qiskit_standard,,,20,149,216,424,0,762,1316,1970,303.6735596274957,qaoa_barabasi_albert_N20_3reps__wisq_bqskit__qiskit_standard
2337,533,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_wisq_rules__qiskit_ai,2,wisq_rules,qiskit_ai,,,20,149,216,424,0,374,530,1038,606.0123046562076,qaoa_barabasi_albert_N20_3reps__wisq_rules__qiskit_ai
2338,533,qaoa_barabasi_albert_N20_3reps,54,qaoa_barabasi_albert_N20_3reps,qaoa,benchmarks/ai_transpile/qasm/qaoa/qaoa_barabasi_albert_N20_3reps.qasm,chain_wisq_rules__qiskit_standard,2,wisq_rules,qiskit_standard,,,20,149,216,424,0,739,1142,1815,600.4401251869276,qaoa_barabasi_albert_N20_3reps__wisq_rules__qiskit_standard
2984,467,qft_N016,80,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,chain_qiskit_ai__qiskit_ai,2,qiskit_ai,qiskit_ai,,,16,124,264,656,0,217,436,828,20.215682079084218,qft_N016__qiskit_ai__qiskit_ai
3037,223,qft_N018,82,qft_N018,qft,benchmarks/ai_transpile/qasm/qft/qft_N018.qasm,chain_qiskit_standard__qiskit_ai,2,qiskit_standard,qiskit_ai,,,18,140,333,828,0,267,562,1441,7.816261403262615,qft_N018__qiskit_standard__qiskit_ai
3057,354,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_ai__qiskit_ai,2,qiskit_ai,qiskit_ai,,,19,148,369,920,0,253,436,987,21.749479550868273,qft_N019__qiskit_ai__qiskit_ai
3058,354,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_ai__qiskit_standard,2,qiskit_ai,qiskit_standard,,,19,148,369,920,0,321,418,1439,16.99995859991759,qft_N019__qiskit_ai__qiskit_standard
3059,354,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_ai__tket,2,qiskit_ai,tket,,,19,148,369,920,0,200,209,843,23.719916796311736,qft_N019__qiskit_ai__tket
3060,354,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_ai__wisq_bqskit,2,qiskit_ai,wisq_bqskit,,,19,148,369,920,0,281,288,829,318.645404481329,qft_N019__qiskit_ai__wisq_bqskit
3061,354,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_ai__wisq_rules,2,qiskit_ai,wisq_rules,,,19,148,369,920,0,314,297,599,616.9316086228937,qft_N019__qiskit_ai__wisq_rules
3062,353,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_standard__qiskit_ai,2,qiskit_standard,qiskit_ai,,,19,148,369,920,0,295,636,1575,9.312541661784053,qft_N019__qiskit_standard__qiskit_ai
3063,353,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_standard__qiskit_standard,2,qiskit_standard,qiskit_standard,,,19,148,369,920,0,305,758,1697,1.6584029868245125,qft_N019__qiskit_standard__qiskit_standard
3064,353,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_standard__tket,2,qiskit_standard,tket,,,19,148,369,920,0,215,324,1303,10.252735109999776,qft_N019__qiskit_standard__tket
3065,353,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,chain_qiskit_standard__wisq_bqskit,2,qiskit_standard,wisq_bqskit,,,19,148,369,920,0,413,628,1580,302.96064345911145,qft_N019__qiskit_standard__wisq_bqskit
