id,opt_chain,parent_circuit_id,parent_circuit,parent_path,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds
16167,real_amplitudes_12_r3__qiskit_ai__wisq_rules__tket,16128,real_amplitudes_12_r3__qiskit_ai__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_ai,wisq_rules,tket,N/A,12,19,33,81,0,0,0,0,0.0
16168,real_amplitudes_12_r3__qiskit_ai__wisq_rules__wisq_rules,16128,real_amplitudes_12_r3__qiskit_ai__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_ai,wisq_rules,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16169,real_amplitudes_12_r3__qiskit_ai__wisq_rules__wisq_bqskit,16128,real_amplitudes_12_r3__qiskit_ai__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_ai,wisq_rules,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16170,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit__qiskit_ai,16129,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_ai,wisq_bqskit,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16171,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit__qiskit_standard,16129,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_ai,wisq_bqskit,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16172,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit__tket,16129,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_ai,wisq_bqskit,tket,N/A,12,19,33,81,0,0,0,0,0.0
16173,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit__wisq_rules,16129,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_ai,wisq_bqskit,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16174,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit__wisq_bqskit,16129,real_amplitudes_12_r3__qiskit_ai__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_ai,wisq_bqskit,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16175,real_amplitudes_12_r3__qiskit_standard__qiskit_ai__qiskit_ai,16130,real_amplitudes_12_r3__qiskit_standard__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_ai,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16176,real_amplitudes_12_r3__qiskit_standard__qiskit_ai__qiskit_standard,16130,real_amplitudes_12_r3__qiskit_standard__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_ai,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16177,real_amplitudes_12_r3__qiskit_standard__qiskit_ai__tket,16130,real_amplitudes_12_r3__qiskit_standard__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_ai,tket,N/A,12,19,33,81,0,0,0,0,0.0
16178,real_amplitudes_12_r3__qiskit_standard__qiskit_ai__wisq_rules,16130,real_amplitudes_12_r3__qiskit_standard__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_ai,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16179,real_amplitudes_12_r3__qiskit_standard__qiskit_ai__wisq_bqskit,16130,real_amplitudes_12_r3__qiskit_standard__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_ai,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16180,real_amplitudes_12_r3__qiskit_standard__qiskit_standard__qiskit_ai,16131,real_amplitudes_12_r3__qiskit_standard__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_standard,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16181,real_amplitudes_12_r3__qiskit_standard__qiskit_standard__qiskit_standard,16131,real_amplitudes_12_r3__qiskit_standard__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_standard,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16182,real_amplitudes_12_r3__qiskit_standard__qiskit_standard__tket,16131,real_amplitudes_12_r3__qiskit_standard__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_standard,tket,N/A,12,19,33,81,0,0,0,0,0.0
16183,real_amplitudes_12_r3__qiskit_standard__qiskit_standard__wisq_rules,16131,real_amplitudes_12_r3__qiskit_standard__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_standard,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16184,real_amplitudes_12_r3__qiskit_standard__qiskit_standard__wisq_bqskit,16131,real_amplitudes_12_r3__qiskit_standard__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,qiskit_standard,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16185,real_amplitudes_12_r3__qiskit_standard__tket__qiskit_ai,16132,real_amplitudes_12_r3__qiskit_standard__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,tket,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16186,real_amplitudes_12_r3__qiskit_standard__tket__qiskit_standard,16132,real_amplitudes_12_r3__qiskit_standard__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,tket,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16187,real_amplitudes_12_r3__qiskit_standard__tket__tket,16132,real_amplitudes_12_r3__qiskit_standard__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,tket,tket,N/A,12,19,33,81,0,0,0,0,0.0
16188,real_amplitudes_12_r3__qiskit_standard__tket__wisq_rules,16132,real_amplitudes_12_r3__qiskit_standard__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,tket,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16189,real_amplitudes_12_r3__qiskit_standard__tket__wisq_bqskit,16132,real_amplitudes_12_r3__qiskit_standard__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,tket,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16190,real_amplitudes_12_r3__qiskit_standard__wisq_rules__qiskit_ai,16133,real_amplitudes_12_r3__qiskit_standard__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_rules,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16191,real_amplitudes_12_r3__qiskit_standard__wisq_rules__qiskit_standard,16133,real_amplitudes_12_r3__qiskit_standard__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_rules,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16192,real_amplitudes_12_r3__qiskit_standard__wisq_rules__tket,16133,real_amplitudes_12_r3__qiskit_standard__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_rules,tket,N/A,12,19,33,81,0,0,0,0,0.0
16193,real_amplitudes_12_r3__qiskit_standard__wisq_rules__wisq_rules,16133,real_amplitudes_12_r3__qiskit_standard__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_rules,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16194,real_amplitudes_12_r3__qiskit_standard__wisq_rules__wisq_bqskit,16133,real_amplitudes_12_r3__qiskit_standard__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_rules,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16195,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit__qiskit_ai,16134,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_bqskit,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16196,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit__qiskit_standard,16134,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_bqskit,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16197,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit__tket,16134,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_bqskit,tket,N/A,12,19,33,81,0,0,0,0,0.0
16198,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit__wisq_rules,16134,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_bqskit,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16199,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit__wisq_bqskit,16134,real_amplitudes_12_r3__qiskit_standard__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,qiskit_standard,wisq_bqskit,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16200,real_amplitudes_12_r3__tket__qiskit_ai__qiskit_ai,16135,real_amplitudes_12_r3__tket__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_ai,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16201,real_amplitudes_12_r3__tket__qiskit_ai__qiskit_standard,16135,real_amplitudes_12_r3__tket__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_ai,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16202,real_amplitudes_12_r3__tket__qiskit_ai__tket,16135,real_amplitudes_12_r3__tket__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_ai,tket,N/A,12,19,33,81,0,0,0,0,0.0
16203,real_amplitudes_12_r3__tket__qiskit_ai__wisq_rules,16135,real_amplitudes_12_r3__tket__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_ai,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16204,real_amplitudes_12_r3__tket__qiskit_ai__wisq_bqskit,16135,real_amplitudes_12_r3__tket__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_ai,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16205,real_amplitudes_12_r3__tket__qiskit_standard__qiskit_ai,16136,real_amplitudes_12_r3__tket__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_standard,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16206,real_amplitudes_12_r3__tket__qiskit_standard__qiskit_standard,16136,real_amplitudes_12_r3__tket__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_standard,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16207,real_amplitudes_12_r3__tket__qiskit_standard__tket,16136,real_amplitudes_12_r3__tket__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_standard,tket,N/A,12,19,33,81,0,0,0,0,0.0
16208,real_amplitudes_12_r3__tket__qiskit_standard__wisq_rules,16136,real_amplitudes_12_r3__tket__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_standard,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16209,real_amplitudes_12_r3__tket__qiskit_standard__wisq_bqskit,16136,real_amplitudes_12_r3__tket__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,qiskit_standard,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16210,real_amplitudes_12_r3__tket__tket__qiskit_ai,16137,real_amplitudes_12_r3__tket__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,tket,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16211,real_amplitudes_12_r3__tket__tket__qiskit_standard,16137,real_amplitudes_12_r3__tket__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,tket,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16212,real_amplitudes_12_r3__tket__tket__tket,16137,real_amplitudes_12_r3__tket__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,tket,tket,N/A,12,19,33,81,0,0,0,0,0.0
16213,real_amplitudes_12_r3__tket__tket__wisq_rules,16137,real_amplitudes_12_r3__tket__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,tket,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16214,real_amplitudes_12_r3__tket__tket__wisq_bqskit,16137,real_amplitudes_12_r3__tket__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,tket,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16215,real_amplitudes_12_r3__tket__wisq_rules__qiskit_ai,16138,real_amplitudes_12_r3__tket__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_rules,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16216,real_amplitudes_12_r3__tket__wisq_rules__qiskit_standard,16138,real_amplitudes_12_r3__tket__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_rules,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16217,real_amplitudes_12_r3__tket__wisq_rules__tket,16138,real_amplitudes_12_r3__tket__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_rules,tket,N/A,12,19,33,81,0,0,0,0,0.0
16218,real_amplitudes_12_r3__tket__wisq_rules__wisq_rules,16138,real_amplitudes_12_r3__tket__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_rules,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16219,real_amplitudes_12_r3__tket__wisq_rules__wisq_bqskit,16138,real_amplitudes_12_r3__tket__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_rules,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16220,real_amplitudes_12_r3__tket__wisq_bqskit__qiskit_ai,16139,real_amplitudes_12_r3__tket__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_bqskit,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16221,real_amplitudes_12_r3__tket__wisq_bqskit__qiskit_standard,16139,real_amplitudes_12_r3__tket__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_bqskit,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16222,real_amplitudes_12_r3__tket__wisq_bqskit__tket,16139,real_amplitudes_12_r3__tket__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_bqskit,tket,N/A,12,19,33,81,0,0,0,0,0.0
16223,real_amplitudes_12_r3__tket__wisq_bqskit__wisq_rules,16139,real_amplitudes_12_r3__tket__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_bqskit,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16224,real_amplitudes_12_r3__tket__wisq_bqskit__wisq_bqskit,16139,real_amplitudes_12_r3__tket__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,tket,wisq_bqskit,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16225,real_amplitudes_12_r3__wisq_rules__qiskit_ai__qiskit_ai,16140,real_amplitudes_12_r3__wisq_rules__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_ai,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16226,real_amplitudes_12_r3__wisq_rules__qiskit_ai__qiskit_standard,16140,real_amplitudes_12_r3__wisq_rules__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_ai,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16227,real_amplitudes_12_r3__wisq_rules__qiskit_ai__tket,16140,real_amplitudes_12_r3__wisq_rules__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_ai,tket,N/A,12,19,33,81,0,0,0,0,0.0
16228,real_amplitudes_12_r3__wisq_rules__qiskit_ai__wisq_rules,16140,real_amplitudes_12_r3__wisq_rules__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_ai,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16229,real_amplitudes_12_r3__wisq_rules__qiskit_ai__wisq_bqskit,16140,real_amplitudes_12_r3__wisq_rules__qiskit_ai,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_ai,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16230,real_amplitudes_12_r3__wisq_rules__qiskit_standard__qiskit_ai,16141,real_amplitudes_12_r3__wisq_rules__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_standard,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16231,real_amplitudes_12_r3__wisq_rules__qiskit_standard__qiskit_standard,16141,real_amplitudes_12_r3__wisq_rules__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_standard,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16232,real_amplitudes_12_r3__wisq_rules__qiskit_standard__tket,16141,real_amplitudes_12_r3__wisq_rules__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_standard,tket,N/A,12,19,33,81,0,0,0,0,0.0
16233,real_amplitudes_12_r3__wisq_rules__qiskit_standard__wisq_rules,16141,real_amplitudes_12_r3__wisq_rules__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_standard,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16234,real_amplitudes_12_r3__wisq_rules__qiskit_standard__wisq_bqskit,16141,real_amplitudes_12_r3__wisq_rules__qiskit_standard,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,qiskit_standard,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16235,real_amplitudes_12_r3__wisq_rules__tket__qiskit_ai,16142,real_amplitudes_12_r3__wisq_rules__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,tket,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16236,real_amplitudes_12_r3__wisq_rules__tket__qiskit_standard,16142,real_amplitudes_12_r3__wisq_rules__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,tket,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16237,real_amplitudes_12_r3__wisq_rules__tket__tket,16142,real_amplitudes_12_r3__wisq_rules__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,tket,tket,N/A,12,19,33,81,0,0,0,0,0.0
16238,real_amplitudes_12_r3__wisq_rules__tket__wisq_rules,16142,real_amplitudes_12_r3__wisq_rules__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,tket,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16239,real_amplitudes_12_r3__wisq_rules__tket__wisq_bqskit,16142,real_amplitudes_12_r3__wisq_rules__tket,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,tket,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16240,real_amplitudes_12_r3__wisq_rules__wisq_rules__qiskit_ai,16143,real_amplitudes_12_r3__wisq_rules__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,wisq_rules,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
16241,real_amplitudes_12_r3__wisq_rules__wisq_rules__qiskit_standard,16143,real_amplitudes_12_r3__wisq_rules__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,wisq_rules,qiskit_standard,N/A,12,19,33,81,0,0,0,0,0.0
16242,real_amplitudes_12_r3__wisq_rules__wisq_rules__tket,16143,real_amplitudes_12_r3__wisq_rules__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,wisq_rules,tket,N/A,12,19,33,81,0,0,0,0,0.0
16243,real_amplitudes_12_r3__wisq_rules__wisq_rules__wisq_rules,16143,real_amplitudes_12_r3__wisq_rules__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,wisq_rules,wisq_rules,N/A,12,19,33,81,0,0,0,0,0.0
16244,real_amplitudes_12_r3__wisq_rules__wisq_rules__wisq_bqskit,16143,real_amplitudes_12_r3__wisq_rules__wisq_rules,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,wisq_rules,wisq_bqskit,N/A,12,19,33,81,0,0,0,0,0.0
16245,real_amplitudes_12_r3__wisq_rules__wisq_bqskit__qiskit_ai,16144,real_amplitudes_12_r3__wisq_rules__wisq_bqskit,N/A,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,,3,wisq_rules,wisq_bqskit,qiskit_ai,N/A,12,19,33,81,0,0,0,0,0.0
